Date,AAPL_Price,JPM_Price,MSFT_Price,AAPL_Volume,JPM_Volume,MSFT_Volume,AAPL_Simple_Return,JPM_Simple_Return,MSFT_Simple_Return,AAPL_RSI,JPM_RSI,MSFT_RSI,AAPL_20d_MA,JPM_20d_MA,MSFT_20d_MA,AAPL_50d_MA,JPM_50d_MA,MSFT_50d_MA,AAPL_100d_MA,JPM_100d_MA,MSFT_100d_MA,Interest_Rate,Unemployment_Rate
2009-05-20,3.7920455932617183,23.417993545532227,15.19013214111328,388584000,77073900,47450700,-0.012397108088642583,-0.03518625579415624,0.003446352658926788,50.06303436689068,53.10871032628449,54.25440326521144,3.811763918399811,23.636589527130127,14.820546960830688,3.5150490856170653,20.849818592071532,14.058239250183105,3.1193501114845277,18.601897735595706,13.740962533950805,0.18,9.4
2009-05-21,3.741131544113159,23.65523338317871,14.77272891998291,407946000,65068100,58232800,-0.013426539290305683,0.01013066457573375,-0.027478577358825973,45.21872441117416,54.86477950624213,45.76780147557143,3.809926211833954,23.693863964080812,14.858536720275879,3.534028882980347,21.04687210083008,14.100246334075928,3.1309097146987916,18.639254436492923,13.747969951629639,0.18,9.4
2009-05-22,3.6905181407928462,23.323102951049805,14.720569610595703,297998400,39227200,37318700,-0.013528902345055327,-0.01404046312919005,-0.003530783626351619,33.4140908741784,46.85793324810062,45.500354746568,3.807817316055298,23.728770160675047,14.820224571228028,3.5497851276397707,21.19939359664917,14.142691478729247,3.141722173690796,18.67342353820801,13.755706338882446,0.18,9.4
2009-05-26,3.939967393875122,24.766828536987305,15.160319328308104,636927200,65462400,44991700,0.06759193250535978,0.06190109390536813,0.02987314549267661,47.35538093445231,53.719764804198846,59.20491657658784,3.816930556297302,23.856196880340576,14.822785949707031,3.570783429145813,21.3733469581604,14.19926425933838,3.155125529766083,18.713808059692386,13.765044889450074,0.18,9.4
2009-05-27,4.008355617523193,23.49255752563477,15.00380039215088,646422000,76374100,42892900,0.017357560814940776,-0.051450713984211305,-0.010324250615550201,50.7133075120797,44.33627154977055,55.99720058563227,3.8307135343551635,23.919571113586425,14.834926795959472,3.5934567785263063,21.530746212005614,14.258631782531738,3.1694959592819214,18.73797395706177,13.77208267211914,0.18,9.4
2009-05-28,4.069211006164551,24.84137535095215,15.242315292358398,487552800,66107300,45480800,0.015182133135921871,0.057414686495736555,0.01589696570025656,58.093223409651834,53.11803726171893,66.78711906257823,3.845671308040619,23.99311237335205,14.847143268585205,3.614792475700378,21.687381267547607,14.313141345977783,3.182848105430603,18.774274806976322,13.774958820343018,0.18,9.4
2009-05-29,4.0915045738220215,25.010835647583008,15.570260047912598,456534400,61932300,46134900,0.0054785971097830455,0.006821695426954877,0.021515416081086647,58.770533140832654,44.676451529708544,69.56711618619305,3.860704493522644,24.125283813476564,14.875386571884155,3.6354533529281614,21.82074758529663,14.373320960998536,3.1952693367004397,18.826478805541996,13.77971673965454,0.18,9.4
2009-06-01,4.198155879974365,24.47536277770996,15.95037841796875,452499600,90184500,57317100,0.02606652497340778,-0.02140963530440032,0.024413103499007605,61.95616020092353,50.83133157261943,74.57436688028415,3.878946328163147,24.247965240478514,14.923376512527465,3.658186993598938,21.972633380889892,14.438436641693116,3.20922705411911,18.86906558990479,13.786510372161866,0.21,9.5
2009-06-02,4.20236873626709,23.384109497070312,15.95037841796875,456223600,159381700,48935700,0.0010035016357587967,-0.04458578573689076,0.0,70.99471604852246,47.60846987146259,70.89462332828016,3.890123212337494,24.204247665405273,14.97321801185608,3.681022973060608,22.127051734924315,14.504737339019776,3.2238324308395385,18.912850837707524,13.802499046325684,0.21,9.5
2009-06-03,4.24635648727417,23.031652450561523,16.196352005004883,565199600,72136300,56039600,0.010467370611117355,-0.015072502399672172,0.01542117563549672,83.09698251767196,49.79637212025094,75.6376046464652,3.902535390853882,24.17578020095825,15.050170755386352,3.701081328392029,22.197153701782227,14.557145385742187,3.2383685660362245,18.95899793624878,13.816460218429565,0.21,9.5
2009-06-04,4.330409526824951,23.960235595703125,16.270885467529297,550634000,70954200,42330000,0.019794155248782808,0.040317695273270004,0.00460186729094203,82.74029433186087,49.44347658081401,74.33681526186056,3.919466507434845,24.112405681610106,15.130850172042846,3.723519687652588,22.319115715026854,14.616969146728515,3.2543839144706728,19.022888336181644,13.835580387115478,0.21,9.5
2009-06-05,4.35842752456665,23.417993545532227,16.501937866210938,632716000,61583800,59579200,0.0064700572932283595,-0.022630914792346246,0.014200358004039515,84.60333440820774,48.95588307065618,75.29431438444273,3.942980396747589,24.08902063369751,15.240487480163575,3.7465244197845458,22.401004066467284,14.682154636383057,3.2712578701972963,19.088528232574465,13.857378873825073,0.21,9.5
2009-06-08,4.3337225914001465,23.98734474182129,16.434852600097656,931652400,61615100,49000600,-0.005668313405982395,0.02431255244741859,-0.004065296249275319,79.92328471394227,44.05596832559436,71.0108510744732,3.9650631666183473,23.96871099472046,15.343067455291749,3.7669984912872314,22.486972045898437,14.731926136016845,3.2881709933280945,19.150118694305423,13.875931997299194,0.21,9.5
2009-06-09,4.299681186676025,23.89923667907715,16.457225799560547,676964400,58992300,50887700,-0.007855003177100639,-0.003673106118766256,0.0013613264449210405,76.26419601105596,48.09156846915776,74.38027511213342,3.984871566295624,23.949393653869627,15.450469160079956,3.788611388206482,22.594182090759276,14.792514190673828,3.3054607129096985,19.2138049697876,13.90007863998413,0.21,9.5
2009-06-10,4.22526741027832,23.614564895629883,16.807525634765625,688623600,60176100,61297200,-0.017306812567476126,-0.011911333707845362,0.021285472987460086,73.99863066021514,51.06857989402541,76.9231111150623,4.0087168455123905,23.931771183013915,15.554277229309083,3.8101579904556275,22.73020511627197,14.869736442565918,3.32259375333786,19.285267162323,13.926624870300293,0.21,9.5
2009-06-11,4.2162299156188965,23.68234062194824,17.016225814819336,524823600,66560900,65124600,-0.002138916613286801,0.0028700815203628327,0.012417067484462141,77.59887959496115,50.15012337750134,90.13376916502187,4.039536476135254,23.961933040618895,15.673704910278321,3.831144232749939,22.844173469543456,14.937949275970459,3.339952747821808,19.367691316604617,13.951800813674927,0.21,9.5
2009-06-12,4.126452922821045,23.811126708984375,17.388893127441406,563085600,41157300,50963500,-0.02129319192610335,0.005438064129386744,0.021900703286243273,74.22172130202866,52.765014656906494,92.82292051846547,4.0606553792953495,23.948038578033447,15.800285863876343,3.8481838941574096,22.939607734680177,14.999691352844238,3.3576582169532774,19.48340641975403,13.989751243591309,0.21,9.5
2009-06-15,4.099940299987793,23.04520797729492,17.45598030090332,539750400,55388500,69089600,-0.006425039453770487,-0.03216642123030922,0.0038580473737022114,61.81575678427569,39.43424068053496,91.8477998210777,4.081246876716614,23.91719846725464,15.924296474456787,3.8622711372375487,23.01877487182617,15.06307144165039,3.3737036967277527,19.56074489593506,14.021752214431762,0.21,9.5
